id,movie_type,image,title,original_title,movie_genre,rating,launch_date,description,movie_link,movie_image_link,movie_status
142,2,movies/c83dafe2-1895-4d31-95bf-7c2babab82d0.jpg,Întâmplarea,The Happening,18,5.0,2008-06-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.</span></p>",https://www.imdb.com/title/tt0949731/,,1
141,2,movies/532125d6-6b36-494f-ac03-4109415aaebd.jpg,Negura,The Mist,18,7.1,2007-05-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.</span></p>",https://www.imdb.com/title/tt0884328/,,1
140,2,movies/f0af95ec-58e3-4d22-922b-17e5e4a4796d.jpg,Contagion: Pericol nevazut,Contagion,18,6.8,2011-09-03,"<p><span style=""color:hsl(0, 0%, 0%);"">Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure.</span></p>",https://www.imdb.com/title/tt1598778/,,1
139,2,movies/baef8378-2fb9-4102-8bea-646cb135a1f5.jpg,Furtuna perfecta,The Perfect Storm,18,6.5,2000-06-26,"<p><span style=""color:hsl(0, 0%, 0%);"">An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.</span></p>",https://www.imdb.com/title/tt0177971/,,1
138,2,movies/b55d189e-dea8-4123-8ee1-ee80b787e394.jpg,Numere fatale,Knowing,16,6.2,2009-03-09,"<p><span style=""color:hsl(0, 0%, 0%);"">M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.</span></p>",https://www.imdb.com/title/tt0448011/,,1
137,2,movies/add51755-6969-4679-8cd6-f4119e4e4d43.jpg,Armageddon,Armageddon,1,6.7,1998-06-30,"<p><span style=""color:hsl(0, 0%, 0%);"">After discovering that an asteroid the size of Texas will impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.</span></p>",https://www.imdb.com/title/tt0120591/,,1
136,2,movies/d3bab8e5-9afa-471f-a322-d7ec6e2314e6.jpg,Cast & crew User reviews Trivia FAQ IMDbPro  Impact nimicitor,Deep Impact,18,6.2,1998-05-07,"<p><span style=""color:hsl(0, 0%, 0%);"">A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.</span></p>",https://www.imdb.com/title/tt0120647/,,1
135,2,movies/f71a3eac-6cb0-4276-87da-2d7abcd4c704.jpg,Razboiul lumilor,War of the Worlds,18,6.5,2005-06-13,"<p><span style=""color:hsl(0, 0%, 0%);"">An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.</span></p>",https://www.imdb.com/title/tt0407304/,,1
134,2,movies/bf92a7c5-80f1-4854-b92f-05989af78247.jpg,Ziua independentei,Independence Day,18,7.0,1996-06-25,"<p><span style=""color:hsl(0, 0%, 0%);"">The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.</span></p>",https://www.imdb.com/title/tt0116629/,,1
133,2,movies/96e9c496-8a6c-4dcb-8754-4ba7562042a9.jpg,Ziua de poimâine,The Day After Tomorrow,18,6.5,2004-05-17,"<p><span style=""color:hsl(0, 0%, 0%);"">Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.</span></p>",https://www.imdb.com/title/tt0319262/,,1
132,2,movies/a41a1acf-1696-42cf-b3f9-63f3a7e84f67.jpg,2012,2012,18,5.8,2009-11-11,"<p><span style=""color:hsl(0, 0%, 0%);"">A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.</span></p>",https://www.imdb.com/title/tt1190080/,,1
131,2,movies/91b8afa1-d752-40a5-8a28-8c4456a41ffa.jpg,Lupta cu zombi,Shaun of the Dead,5,7.9,2004-03-29,"<p><span style=""color:hsl(0, 0%, 0%);"">The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse.</span></p>",https://www.imdb.com/title/tt0365748/,,1
130,2,movies/6e53dcf5-d497-4a47-ac2f-7c127e7118f6.jpg,Masina timpului,The Time Machine,18,6.0,2002-03-04,"<p><span style=""color:hsl(0, 0%, 0%);"">Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.</span></p>",https://www.imdb.com/title/tt0268695/,,1
129,2,movies/cb72fe22-c064-4320-a08c-bb5775fc72c0.jpg,Terminator - Salvarea,Terminator Salvation,18,6.5,2009-05-14,"<p><span style=""color:hsl(0, 0%, 0%);"">In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?</span></p>",https://www.imdb.com/title/tt0438488/,,1
128,2,movies/2fe6d978-c3c7-40df-97e9-41102e927ff7.jpg,Purtatorii,Carriers,18,6.0,2009-08-18,"<p><span style=""color:hsl(0, 0%, 0%);"">As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another.</span></p>",https://www.imdb.com/title/tt0806203/,,1
127,2,movies/d0a6477a-0616-4132-a964-48327b005b3b.jpg,The Matrix Revolutions,The Matrix Revolutions,18,6.7,2003-10-16,"<p><span style=""color:hsl(0, 0%, 0%);"">The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.</span></p>",https://www.imdb.com/title/tt0242653/,,1
126,2,movies/7c573779-50b6-40f5-bf61-2ed83d3ceb9b.jpg,Matrix - Reîncarcat,The Matrix Reloaded,18,7.2,2003-05-07,"<p><span style=""color:hsl(0, 0%, 0%);"">Freedom fighters Neo, Trinity and Morpheus continue to lead the revolt against the Machine Army, unleashing their arsenal of extraordinary skills and weaponry against the systematic forces of repression and exploitation.</span></p>",https://www.imdb.com/title/tt0234215/,,1
125,2,movies/6e701ee2-d3b4-46b1-a789-227cf05f1fb2.jpg,Matrix,The Matrix,18,8.7,1999-03-24,"<p><span style=""color:hsl(0, 0%, 0%);"">When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.</span></p>",https://www.imdb.com/title/tt0133093/,,1
124,2,movies/6edbda6b-0c59-4ff9-ad85-5a9c96297c64.jpg,Expresul zapezii,Snowpiercer,18,7.1,2013-07-29,"<p><span style=""color:hsl(0, 0%, 0%);"">In a future where a failed climate change experiment has killed all life except for the survivors who boarded the Snowpiercer (a train that travels around the globe), a new class system emerges.</span></p>",https://www.imdb.com/title/tt1706620/,,1
123,2,movies/19bc8446-7b7c-4c9f-8b3a-bb644b30d1d7.jpg,Oblivion. Planeta uitata,Oblivion,18,7.0,2013-03-26,"<p><span style=""color:hsl(0, 0%, 0%);"">A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.</span></p>",https://www.imdb.com/title/tt1483013/,,1
122,2,movies/9a585b20-7c2d-4bec-b38d-d9371cf0fa44.jpg,Dimineata mortii,Dawn of the Dead,13,7.3,2004-03-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.</span></p>",https://www.imdb.com/title/tt0363547/,,1
121,2,movies/cfd97740-3c2e-4124-b9d2-c3e59a34e195.jpg,Copiii tatălui,Children of Men,18,7.9,2006-09-03,"<p><span style=""color:hsl(0, 0%, 0%);"">In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.</span></p>",https://www.imdb.com/title/tt0206634/,,1
120,2,movies/7f937a77-2c6e-4bda-9685-9baa7bb806de.jpg,Drumul,The Road,18,7.2,2009-09-03,"<p><span style=""color:hsl(0, 0%, 0%);"">In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea.</span></p>",https://www.imdb.com/title/tt0898367/,,1
119,2,movies/80edcb56-fe30-4ab1-9daf-dce1ee2bc310.jpg,Cartea lui Eli,The Book of Eli,18,6.8,2010-01-11,"<p><span style=""color:hsl(0, 0%, 0%);"">A drifter fights his way across a ravaged, post-apocalyptic America while protecting a sacred book that holds the secrets to humanity's salvation.</span></p>",https://www.imdb.com/title/tt1037705/,,1
118,2,movies/f256b5c0-bace-4479-92e1-a94697753a76.jpg,Legenda vie,I Am Legend,18,7.2,2007-12-05,"<p><span style=""color:hsl(0, 0%, 0%);"">Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.</span></p>",https://www.imdb.com/title/tt0480249/,,1
117,1,movies/0707103f-add9-4285-865b-5bbe0e7d3d2c.jpg,Fear the Walking Dead,Fear the Walking Dead,13,6.8,2015-08-23,"<p><span style=""color:hsl(0, 0%, 0%);"">A Walking Dead spinoff set in Los Angeles, California. Follows two families who must band together to survive the undead apocalypse.</span></p>",https://www.imdb.com/title/tt3743822/,,1
116,2,movies/80952832-836a-4bbe-ae6a-dc386507f297.jpg,Hachiko: Povestea unui câine,Hachi: A Dog's Tale,4,8.1,2009-06-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Professor Wilson discovers a lost Akita puppy on his way home. Despite objections from his wife, Hachi endears himself to the family and grows to be Parker's loyal companion. As their bond grows deeper, a beautiful relationship unfolds.</span></p>",https://www.imdb.com/title/tt1028532/,,1
115,2,movies/78bd1538-bc61-44b3-ba48-43fa30abf418.jpg,Executorul/Terminatorul,The Terminator,18,8.1,1984-10-26,"<p><span style=""color:hsl(0, 0%, 0%);"">A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.</span></p>",https://www.imdb.com/title/tt0088247/,,1
114,2,movies/3d4cb6c4-f481-4fa2-8529-87db34c4a670.jpg,În sălbăticie,Into the Wild,2,8.1,2007-09-01,"<p><span style=""color:hsl(0, 0%, 0%);"">After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.</span></p>",https://www.imdb.com/title/tt0758758/,,1
113,2,movies/db045cec-8e0a-43c1-adb5-47a787b12aa7.jpg,Hotel Rwanda,Hotel Rwanda,4,8.1,2004-09-11,"<p><span style=""color:hsl(0, 0%, 0%);"">Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.</span></p>",https://www.imdb.com/title/tt0395169/,,1
112,2,movies/93e13ba2-51c1-4ef1-ae22-1a0e0a3a48c6.jpg,Falci 2,Jaws 2,21,5.8,1978-06-16,"<p><span style=""color:hsl(0,0%,0%);"">Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.</span></p>",https://www.imdb.com/title/tt0077766/,,1
111,2,movies/bee74266-98cb-4f4e-8093-794de969fad1.jpg,Fălci,Jaws,21,8.1,1975-06-20,"<p><span style=""color:hsl(0, 0%, 0%);"">When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.</span></p>",https://www.imdb.com/title/tt0073195/,,1
110,2,movies/ac17ffdb-3447-472a-8310-ccacaa25a167.jpg,12 ani de sclavie,12 Years a Slave,4,8.1,2013-08-30,"<p><span style=""color:hsl(0, 0%, 0%);"">In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.</span></p>",https://www.imdb.com/title/tt2024544/,,1
109,2,movies/f54822c9-1d3e-490f-a95b-1782673044bd.jpg,Exorcistul,The Exorcist,13,8.1,1973-12-26,"<p><span style=""color:hsl(0, 0%, 0%);"">When a young girl is possessed by a mysterious entity, her mother seeks the help of two Catholic priests to save her life.</span></p>",https://www.imdb.com/title/tt0070047/,,1
108,2,movies/e466a4b2-90b6-41a1-953f-4b7878e35bf8.jpg,Creatura,The Thing,13,6.2,2011-10-10,"<p><span style=""color:hsl(0, 0%, 0%);"">At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson.</span></p>",https://www.imdb.com/title/tt0905372/,,1
107,2,movies/abf49ac8-e6d4-472c-ada7-d03a0f64cd3b.jpg,Creatura,The Thing,13,8.2,1982-06-25,"<p><span style=""color:hsl(0, 0%, 0%);"">A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.</span></p>",https://www.imdb.com/title/tt0084787/,,1
106,2,movies/a203fbf5-8d9d-403f-a321-da76f10865fe.jpg,O minte sclipitoare,A Beautiful Mind,8,8.2,2001-12-13,"<p><span style=""color:hsl(0, 0%, 0%);"">A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.</span></p>",https://www.imdb.com/title/tt0268978/,,1
105,2,movies/7f2f2a73-afec-4e7c-9600-daa91516ab63.jpg,Al șaselea simț,The Sixth Sense,16,8.2,1999-08-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Malcolm Crowe, a child psychologist, starts treating a young boy, Cole, who encounters dead people and convinces him to help them. In turn, Cole helps Malcolm reconcile with his estranged wife.</span></p>",https://www.imdb.com/title/tt0167404/,,1
104,2,movies/f908121b-3210-4bc3-aab6-65c03d282d59.jpg,Labirintul lui Pan,El laberinto del fauno,8,8.2,2006-05-27,"<p><span style=""color:hsl(0, 0%, 0%);"">In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.</span></p>",https://www.imdb.com/title/tt0457430/,,1
103,2,movies/8d486491-8206-42cf-bd58-3f9aee0d540f.jpg,Jurassic Park III,Jurassic Park III,18,5.9,2001-07-16,"<p><span style=""color:hsl(0, 0%, 0%);"">A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.</span></p>",https://www.imdb.com/title/tt0163025/,,1
102,2,movies/bcf5800c-0df4-4e12-9ba3-d75c47f77896.jpg,Lumea pierdută: Jurassic Park,The Lost World: Jurassic Park,18,6.5,1997-05-19,"<p><span style=""color:hsl(0, 0%, 0%);"">A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.</span></p>",https://www.imdb.com/title/tt0119567/,,1
101,2,movies/d0f11e12-4101-4ddf-ace7-9f1e3e24817d.jpg,Jurassic Park,Jurassic Park,18,8.2,1993-06-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.</span></p>",https://www.imdb.com/title/tt0107290/,,1
100,2,movies/490aa033-fdd5-42d5-8287-d7263c3e96ac.jpg,Top Gun: Maverick,Top Gun: Maverick,1,8.3,2022-05-18,"<p><span style=""color:hsl(0, 0%, 0%);"">A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.</span></p>",https://www.imdb.com/title/tt1745960/,,1
99,2,movies/c22536ba-7cfb-4c1d-826a-4412f506b78b.jpg,Dunkirk,Dunkirk,1,7.8,2017-07-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.</span></p>",https://www.imdb.com/title/tt5013056/,,1
98,2,movies/476c8818-eb2e-4a1d-bac2-b6e7f589b73a.jpg,Fără armă în linia întâi,Hacksaw Ridge,4,8.1,2016-09-04,"<p><span style=""color:hsl(0, 0%, 0%);"">World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.</span></p>",https://www.imdb.com/title/tt2119532/,,1
97,2,movies/4b7e4de5-ab1e-4a79-9450-79684be293b8.jpg,1917: Speranță și moarte,1917,1,8.2,2019-12-04,"<p><span style=""color:hsl(0, 0%, 0%);"">April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.</span></p>",https://www.imdb.com/title/tt8579674/,,1
96,2,movies/bd7697b4-9289-44cb-91b6-961bfa6a79ea.jpg,Portocala mecanică,A Clockwork Orange,6,8.3,1971-12-19,"<p><span style=""color:hsl(0, 0%, 0%);"">In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.</span></p>",https://www.imdb.com/title/tt0066921/,,1
95,2,movies/ccc7b1d5-e470-422c-993e-6f6c5f57589e.jpg,Scarface,Scarface,6,8.3,1983-12-01,"<p><span style=""color:hsl(0, 0%, 0%);"">In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.</span></p>",https://www.imdb.com/title/tt0086250/,,1
94,2,movies/b62af1e9-224b-4a1b-bc6b-b15f5ba519cd.jpg,Odiseea spațială 2001,2001: A Space Odyssey,18,8.3,1968-04-02,"<p><span style=""color:hsl(0,0%,0%);"">After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins: a spacecraft manned by two men and the supercomputer HAL 9000.</span></p>",https://www.imdb.com/title/tt0062622/,,2
93,2,movies/0370833e-f11f-40dc-9614-91d7cbcff6ca.jpg,Strălucirea eternă a minții neprihănite,Eternal Sunshine of the Spotless Mind,8,8.3,2004-03-09,"<p><span style=""color:hsl(0, 0%, 0%);"">When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.</span></p>",https://www.imdb.com/title/tt0338013/,,1
92,2,movies/a7d3a7ad-3582-4a5a-ad70-b7ae9d82ff49.jpg,Requiem pentru un vis,Requiem for a Dream,8,8.3,2000-05-14,"<p><span style=""color:hsl(0, 0%, 0%);"">The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.</span></p>",https://www.imdb.com/title/tt0180093/,,1
91,2,movies/79681055-cd5c-49ee-8214-8ed5737881c1.jpg,Bunul Will Hunting,Good Will Hunting,8,8.3,1997-12-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.</span></p>",https://www.imdb.com/title/tt0119217/,,1
90,2,movies/38a815d7-ad8a-43a4-8898-04788f1cd2f0.jpg,Prometeus,Prometheus,18,7.0,2012-04-11,"<p><span style=""color:hsl(0, 0%, 0%);"">Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.</span></p>",https://www.imdb.com/title/tt1446714/,,1
89,2,movies/bc04a3fb-33e1-421c-839d-9c286d2ed345.jpg,Alien: Covenant,Alien: Covenant,18,6.4,2017-05-04,"<p><span style=""color:hsl(0, 0%, 0%);"">The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.</span></p>",https://www.imdb.com/title/tt2316204/,,1
88,2,movies/250ffb50-3045-4a5e-a1df-f2e2f3296ed0.jpg,Alien: Renasterea,Alien Resurrection,18,6.2,1997-11-06,"<p><span style=""color:hsl(0, 0%, 0%);"">Two centuries after her death, a powerful human/alien hybrid clone of Ellen Ripley aids a crew of space pirates in stopping the aliens from reaching Earth.</span></p>",https://www.imdb.com/title/tt0118583/,,1
87,2,movies/5128ae5b-46f4-489e-999a-a61386785cb3.jpg,Alien 3,Alien 3,18,6.4,1992-05-19,"<p><span style=""color:hsl(0, 0%, 0%);"">Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor.</span></p>",https://www.imdb.com/title/tt0103644/,,1
86,2,movies/2f43376c-615c-436c-afd1-58c01bdbd55f.jpg,Alien,Alien,18,8.5,1979-05-25,"<p><span style=""color:hsl(0, 0%, 0%);"">The crew of a commercial spacecraft encounters a deadly lifeform after investigating a mysterious transmission of unknown origin.</span></p>",https://www.imdb.com/title/tt0078748/,,1
85,2,movies/1e262101-e904-4eec-b883-65d1e947cc2b.jpg,Terminatorul 2: Ziua judecății,Terminator 2: Judgment Day,18,8.6,1991-07-01,"<p><span style=""color:hsl(0, 0%, 0%);"">A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.</span></p>",https://www.imdb.com/title/tt0103064/,,1
84,2,movies/28af2304-4b84-4df5-8acd-03c16d65bdc4.jpg,Culoarul morții,The Green Mile,8,8.6,1999-12-06,"<p><span style=""color:hsl(0, 0%, 0%);"">A tale set on death row, where gentle giant John Coffee possesses the mysterious power to heal people's ailments. When the lead guard, Paul Edgecombe, recognizes John's gift, he tries to help stave off the condemned man's execution.</span></p>",https://www.imdb.com/title/tt0120689/,,1
83,2,movies/ddbea346-d9ea-454d-a8c8-370548be3de3.jpg,Tăcerea mieilor,The Silence of the Lambs,6,8.6,1991-01-30,"<p><span style=""color:hsl(0, 0%, 0%);"">A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.</span></p>",https://www.imdb.com/title/tt0102926/,,1
82,2,movies/75e430db-a4b4-4bde-938d-800533c90831.jpg,Se7en,Se7en,6,8.6,1995-09-15,"<p><span style=""color:hsl(0, 0%, 0%);"">Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.</span></p>",https://www.imdb.com/title/tt0114369/,,1
81,2,movies/24a76ed9-0887-482b-9b47-2b22036a0b0e.jpg,Băieți buni,Goodfellas,6,8.7,1990-09-09,"<p><span style=""color:hsl(0, 0%, 0%);"">The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.</span></p>",https://www.imdb.com/title/tt0099685/,,1
80,2,movies/729b72d9-45ce-4a68-a29c-2e112ce5efeb.jpg,Lista lui Schindler,Schindler's List,4,9.0,1993-11-30,"<p><span style=""color:hsl(0, 0%, 0%);"">In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.</span></p>",https://www.imdb.com/title/tt0108052/,,1
79,2,movies/8b472102-f4fe-4e27-aeb3-eaf0b22c5fc4.jpg,Nașul: Partea a II-a,The Godfather Part II,6,9.0,1974-12-12,"<p><span style=""color:hsl(0, 0%, 0%);"">The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.</span></p>",https://www.imdb.com/title/tt0071562/,,1
78,2,movies/68250188-d940-4665-9f4b-0a1c980cb763.jpg,Nașul,The Godfather,6,9.2,1972-03-14,"<p><span style=""color:hsl(0, 0%, 0%);"">The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.</span></p>",https://www.imdb.com/title/tt0068646/,,1
77,2,movies/06a54e4c-a95f-4dda-9947-1d15bb140984.jpg,Închisoarea îngerilor,The Shawshank Redemption,8,9.3,1994-09-10,"<p><span style=""color:hsl(0, 0%, 0%);"">Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion.</span></p>",https://www.imdb.com/title/tt0111161/,,1
76,2,movies/9ea8df70-fb22-405c-ba4f-a5d742c87f40.jpg,#ÎnViață,#Saraitda,13,6.3,2020-06-24,"<p><span style=""color:hsl(0, 0%, 0%);"">The rapid spread of an unknown infection has left an entire city in ungovernable chaos, but one survivor remains alive in isolation. It is his story.</span></p>",https://www.imdb.com/title/tt10620868/,,1
75,2,movies/c4d5f60f-e4d1-49fb-bf3d-04825b9571bb.jpg,Peninsula,Busanhaeng 2: Bando,13,5.5,2020-07-15,"<p><span style=""color:hsl(0, 0%, 0%);"">A zombie virus has in the last four years spread to all South Korea. Four Koreans in Hong Kong sail through the blockade to Incheon for USD20,000,000 on a truck.</span></p>",https://www.imdb.com/title/tt8850222/,,1
74,2,movies/1720239a-bea9-4f93-8722-a0333ed0db2f.jpg,Tren spre Busan,Busanhaeng,13,7.6,2016-05-13,"<p><span style=""color:hsl(0, 0%, 0%);"">While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.</span></p>",https://www.imdb.com/title/tt5700672/,,1
73,2,movies/2b9c554a-6e6e-404f-a8e5-94c5eb498e5b.jpg,Insula Shutter,Shutter Island,16,8.2,2010-02-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about the place.</span></p>",https://www.imdb.com/title/tt1130884/,,1
72,2,movies/13011130-378b-479c-8a9a-04dfbaff93b8.jpg,Forrest Gump,Forrest Gump,8,8.8,1994-06-23,"<p><span style=""color:hsl(0, 0%, 0%);"">The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.</span></p>",https://www.imdb.com/title/tt0109830/,,1
71,2,movies/a1fde57c-18fe-440d-86ed-5791c5fbd244.jpg,Interstellar: Călătorind prin univers,Interstellar,18,8.7,2014-10-26,"<p><span style=""color:hsl(0, 0%, 0%);"">When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.</span></p>",https://www.imdb.com/title/tt0816692/,,1
70,2,movies/29017344-9634-493e-8b50-21ec016cc41e.jpg,Cavalerul negru,The Dark Knight,1,9.0,2008-07-14,"<p><span style=""color:hsl(0, 0%, 0%);"">When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.</span></p>",https://www.imdb.com/title/tt0468569/,,1
69,2,movies/331da2fd-d837-41f6-848e-ac3d005b38f5.jpg,Lupul de pe Wall Street,The Wolf of Wall Street,4,8.2,2013-12-09,"<p><span style=""color:hsl(0, 0%, 0%);"">Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.</span></p>",https://www.imdb.com/title/tt0993846/,,1
68,2,movies/4d3c4f3e-08a9-4c01-9a62-1c3d3d28abd9.jpg,Începutul,Inception,21,8.8,2010-07-08,"<p><span style=""color:hsl(0, 0%, 0%);"">A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.</span></p>",https://www.imdb.com/title/tt1375666/,,1
67,2,movies/b9241a3a-fce6-4b5f-878d-ff5853f3e107.jpg,Joker,Joker,6,8.4,2019-08-31,"<p><span style=""color:hsl(0, 0%, 0%);"">During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.</span></p>",https://www.imdb.com/title/tt7286456/,,1
66,3,movies/242e2bd0-8d8d-46cb-81e9-5ffa7f98840b.jpg,World of Warcraft: Reckoning,World of Warcraft: Reckoning,3,7.1,2019-09-25,,https://www.imdb.com/title/tt11802944/,,1
65,1,movies/4b2fcddb-784d-4511-8920-9a94f3884a4f.jpg,Mindhunter,Mindhunter,6,8.6,2017-10-13,"<p><span style=""color:hsl(0, 0%, 0%);"">In the late 1970s, two FBI agents broaden the realm of criminal science by investigating the psychology behind murder and end up getting too close to real-life monsters.</span></p>",https://www.imdb.com/title/tt5290382/,,1
64,1,movies/3d251afb-9ce2-4a1b-bad9-2b1cfa2a9c92.jpg,Dexter,Dexter,6,8.7,2006-10-01,"<p><span style=""color:hsl(0, 0%, 0%);"">He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them.</span></p>",https://www.imdb.com/title/tt0773262/,,1
