Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
15133286,Force Majeure (Millennium #3),Lewis  Gannett,"Gannett, Lewis",,"=""0061059625""","=""9780061059629""",0,3.00,HarperPrism,Paperback,,,1998,,2020/11/26,to-read,to-read (#426),to-read,,,,0,0
1713298,Gehenna (Millennium #2),Lewis  Gannett,"Gannett, Lewis","Bill Smitrovich, Chris Carter","=""0694518727""","=""9780694518722""",5,3.40,Harper Audio,Audio Cassette,3,1997,1997,2020/11/26,2020/11/24,,,read,,,,1,0
18308485,Francezul (Millennium #1),Elizabeth Hand,"Hand, Elizabeth","Chris Carter, Alexandra Petrea","=""9739862632""","=""9789739862639""",4,3.12,Bucarest: Fahrenheit,Paperback,187,1998,1997,2020/11/24,2020/11/22,,,read,,,,1,0
23149717,"Anihilare (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",Bogdan Perdivară,"=""6067190524""","=""9786067190526""",4,3.77,Trei,Paperback,208,2014,2014,2020/10/27,2020/10/26,,,read,,,,1,0
26799403,"Tinta sigura (Rich and Jade, #1)",Jack Higgins,"Higgins, Jack",,"=""""","=""""",5,3.76,Rao,,288,2008,2007,2020/11/23,2020/11/20,,,read,,,,1,0
17371798,Maestra runelor,Claudia Groß,"Groß, Claudia",,"=""""","=""""",0,3.26,Rao Publishing,,314,,1999,,2020/11/20,to-read,to-read (#425),to-read,,,,0,0
32858581,Jocul de-a destinul,Andrew  Taylor,"Taylor, Andrew",Alina Mariana Stan,"=""""","=""9786068251257""",0,3.68,,Paperback,352,2011,1997,,2020/11/20,to-read,to-read (#424),to-read,,,,0,0
45020908,Secretul Genezei,Tom Knox,"Knox, Tom",Roxana Duhnea,"=""606609498X""","=""9786066094986""",0,3.58,RAO,Paperback,252,2013,2008,,2020/11/20,to-read,to-read (#423),to-read,,,,0,0
11275049,"Furtună solară  (Rebecka Martinsson, #1)",Åsa Larsson,"Larsson, Åsa",,"=""9737074580""","=""9789737074584""",0,3.63,Editura Trei,Paperback,288,2011,2003,,2020/03/02,to-read,to-read (#422),to-read,,,,0,0
49015630,"Martorul mut (Hercule Poirot, #17)",Agatha Christie,"Christie, Agatha",,"=""6063342389""","=""9786063342387""",0,3.90,LITERA,Hardcover,400,,1937,,2020/03/02,to-read,to-read (#28),to-read,,,,0,0
49450971,Nu scoate un sunet,David  Jackson,"Jackson, David",,"=""6060062474""","=""9786060062479""",0,4.28,Rao,Paperback,384,2019,2018,,2020/04/08,to-read,to-read (#374),to-read,,,,0,0
37791965,The Nemesis Manifesto (Evan Ryder #1),Eric Van Lustbader,"Lustbader, Eric Van",,"=""1788541332""","=""9781788541336""",0,3.66,,Kindle Edition,352,2020,2020,,2020/03/07,to-read,to-read (#216),to-read,,,,0,0
41830822,Moartea vine on-line (Romanian Edition),Jeffery Deaver,"Deaver, Jeffery",Alexandra Medrea-Danciu,"=""6066096370""","=""9786066096379""",0,3.85,RAO,Paperback,512,2014,2009,,2020/03/02,to-read,to-read (#98),to-read,,,,0,0
52069820,Trădarea,Douglas Kennedy,"Kennedy, Douglas",,"=""606719645X""","=""9786067196450""",0,3.61,Editura Trei,Paperback,400,,2015,,2020/03/07,to-read,to-read (#333),to-read,,,,0,0
49496022,Renegatii (Romanian Edition),Yrsa Sigurdardottir,"Sigurdardottir, Yrsa",,"=""6067195313""","=""9786067195316""",0,3.70,Editura Trei,Paperback,392,2015,2012,,2020/03/07,to-read,to-read (#349),to-read,,,,0,0
17875767,Toamna,Mons Kallentoft,"Kallentoft, Mons",,"=""9737075293""","=""9789737075291""",0,3.49,Editura Trei,Paperback,400,2011,2009,,2020/03/02,to-read,to-read (#15),to-read,,,,0,0
43242880,Femeia cameleon (Romanian Edition),Taylor Stevens,"Stevens, Taylor",Lidia Grădinaru,"=""6067194112""","=""9786067194111""",0,3.79,Editura Trei,Paperback,399,2016,2011,,2020/03/07,to-read,to-read (#344),to-read,,,,0,0
23002631,"Ofrenda a la tormenta (Trilogía del Baztán, #3)",Dolores Redondo,"Redondo, Dolores",,"=""8423348687""","=""9788423348688""",0,4.09,Destino,Paperback,544,2014,2014,,2020/04/21,to-read,to-read (#421),to-read,,,,0,0
18741291,"Legado en los huesos (Trilogía del Baztán, #2)",Dolores Redondo,"Redondo, Dolores",,"=""8423347451""","=""9788423347452""",0,4.14,Destino,Paperback,560,2013,2013,,2020/04/21,to-read,to-read (#420),to-read,,,,0,0
17238220,El guardián invisible (Trilogía del Baztán #1),Dolores Redondo,"Redondo, Dolores",,"=""8423346048""","=""9788423346042""",0,3.95,Destino,ebook,440,2013,2013,,2020/04/21,to-read,to-read (#419),to-read,,,,0,0
23711092,Într-o noapte de iarnă,Simon Sebag Montefiore,"Montefiore, Simon Sebag",Lucian Niculescu,"=""6067190451""","=""9786067190458""",0,3.96,Trei,Paperback,552,2014,2013,,2020/04/08,to-read,to-read (#418),to-read,,,,0,0
16095742,Luminile din septembrie,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Alina Ţiţei,"=""9734624547""","=""9789734624546""",0,3.83,Polirom,Paperback,248,2012,1995,,2020/04/08,to-read,to-read (#417),to-read,,,,0,0
23467597,Turistul,Olen Steinhauer,"Steinhauer, Olen",,"=""6069267796""","=""9786069267790""",0,3.78,RAO,Hardcover,475,2010,2009,,2020/04/08,to-read,to-read (#416),to-read,,,,0,0
34912603,Sora pierdută,Flynn Berry,"Berry, Flynn",,"=""""","=""""",0,3.40,,Paperback,288,2017,2016,,2020/04/08,to-read,to-read (#415),to-read,,,,0,0
42446409,"Agonie mentală (Clara Vidalis, #2)",Veit Etzold,"Etzold, Veit",,"=""""","=""9786060060925""",0,3.89,Editura Rao,,432,2018,2013,,2020/04/08,to-read,to-read (#414),to-read,,,,0,0
42285371,În cel mai întunecat colț,Elizabeth Haynes,"Haynes, Elizabeth",Ana Săndulescu,"=""""","=""9786067631944""",0,4.07,Herg Benet,Paperback,448,2018,2007,,2020/04/08,to-read,to-read (#413),to-read,,,,0,0
23778400,Condamnati La Moarte,Traian Tandin,"Tandin, Traian",,"=""9737010116""","=""""",0,4.00,Aldo Press,Paperback,671,2004,2004,,2020/04/08,to-read,to-read (#411),to-read,,,,0,0
25143796,Delincventi Natafleti,Traian Tandin,"Tandin, Traian",,"=""""","=""9789738708976""",0,4.40,,Paperback,208,2008,2008,,2020/04/08,to-read,to-read (#412),to-read,,,,0,0
31915844,Bolidul verde,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,5.00,Dacia,Paperback,303,1982,,,2020/04/08,to-read,to-read (#410),to-read,,,,0,0
18163860,Din jurnalul unui politist,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,4.00,Ed. Cartea Românească,Paperback,430,1990,1990,,2020/04/08,to-read,to-read (#409),to-read,,,,0,0
29629661,Dilemele căpitanului Roman,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,3.93,Editura Militară,Paperback,240,1979,1979,,2020/04/08,to-read,to-read (#407),to-read,,,,0,0
22879806,Femei criminale în România,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,4.43,Meteor Press,Hardcover,296,2008,2008,,2020/04/08,to-read,to-read (#407),to-read,,,,0,0
22033685,Criminali din lăcomie,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,3.86,House of Guides,,368,2006,2006,,2020/04/08,to-read,to-read (#408),to-read,,,,0,0
19458196,Cazuri judiciare celebre,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,4.56,Tritonic,Paperback,336,2007,2007,,2020/04/08,to-read,to-read (#405),to-read,,,,0,0
22874939,Cei mai odioși 100 criminali români,Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,4.11,Tritonic,,448,2008,2008,,2020/04/08,to-read,to-read (#406),to-read,,,,0,0
18166622,"Adio, ringo!",Traian Tandin,"Tandin, Traian",,"=""""","=""""",0,4.23,,Paperback,207,,1981,,2020/04/08,to-read,to-read (#404),to-read,,,,0,0
43450419,Omul de cretă,C.J. Tudor,"Tudor, C.J.",Alexandru Macovescu,"=""""","=""9786064300638""",0,3.71,Editura Nemira,Paperback,284,2019,2018,,2020/04/08,to-read,to-read (#403),to-read,,,,0,0
51019892,"Crooked River (Pendergast, #19)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""""","=""""",0,4.26,Head of Zeus,Kindle Edition,396,2020,2020,,2020/04/08,to-read,to-read (#402),to-read,,,,0,0
51188639,"The Strange Case of Monsieur Bertin (Pendergast, #18.5)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1538717581""","=""9781538717585""",0,4.03,Grand Central,ebook,70,2019,2019,,2020/04/08,to-read,to-read (#401),to-read,,,,0,0
34517346,"City of Endless Night (Pendergast, #17)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""""","=""""",0,4.08,Grand Central Publishing,Kindle Edition,416,2018,2018,,2020/04/08,to-read,to-read (#400),to-read,,,,0,0
40697525,"Verses for the Dead (Pendergast, #18)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1538715481""","=""9781538715482""",0,4.22,Grand Central Publishing,Hardcover,434,2018,2018,,2020/04/08,to-read,to-read (#399),to-read,,,,0,0
29246616,"The Obsidian Chamber (Pendergast, #16)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1455541672""","=""9781455541676""",0,3.98,Grand Central Publishing,Hardcover,560,2016,2016,,2020/04/08,to-read,to-read (#398),to-read,,,,0,0
25614598,"Crimson Shore (Pendergast, #15)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1455525928""","=""9781455525928""",0,4.03,Grand Central Publishing,Hardcover,339,2015,2015,,2020/04/08,to-read,to-read (#397),to-read,,,,0,0
20980959,"Blue Labyrinth (Pendergast, #14)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1455525898""","=""9781455525898""",0,4.13,Grand Central Publishing,Hardcover,403,2014,2014,,2020/04/08,to-read,to-read (#396),to-read,,,,0,0
17159011,"White Fire (Pendergast, #13)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1455525839""","=""9781455525836""",0,4.11,Grand Central Publishing,Hardcover,368,2013,2013,,2020/04/08,to-read,to-read (#395),to-read,,,,0,0
15789985,"Extraction (Pendergast, #12.5)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1455528080""","=""9781455528080""",0,3.98,Grand Central Publishing,ebook,128,2012,2012,,2020/04/08,to-read,to-read (#394),to-read,,,,0,0
14889780,"Two Graves (Pendergast, #12)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446554995""","=""9780446554992""",0,4.06,Grand Central Publishing,Hardcover,484,2012,2012,,2020/04/08,to-read,to-read (#393),to-read,,,,0,0
40884817,"Cold Vengeance (Pendergast, #11)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""""","=""""",0,4.11,Grand Central Publishing,Kindle Edition,457,2011,2011,,2020/04/08,to-read,to-read (#392),to-read,,,,0,0
7122034,"Fever Dream (Pendergast, #10)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446554960""","=""9780446554961""",0,4.12,Grand Central Publishing,Hardcover,405,2010,2010,,2020/04/08,to-read,to-read (#391),to-read,,,,0,0
2197227,"Cemetery Dance (Pendergast, #9)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446580295""","=""9780446580298""",0,4.03,Grand Central Publishing,Hardcover,435,2009,2009,,2020/04/08,to-read,to-read (#390),to-read,,,,0,0
39028,"The Wheel of Darkness (Pendergast, #8)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446580287""","=""9780446580281""",0,3.96,Warner Books,Hardcover,388,2007,2007,,2020/04/08,to-read,to-read (#389),to-read,,,,0,0
30068,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446576980""","=""9780446576987""",0,4.16,Grand Central Publishing,Hardcover,454,2006,2006,,2020/04/08,to-read,to-read (#388),to-read,,,,0,0
136638,"Dance of Death (Pendergast, #6; Diogenes, #2)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446617091""","=""9780446617093""",0,4.19,Warner Books,Mass Market Paperback,560,2006,2005,,2020/04/08,to-read,to-read (#387),to-read,,,,0,0
136637,"Brimstone (Pendergast, #5; Diogenes, #1)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446612758""","=""9780446612753""",0,4.15,Warner Books,Mass Market Paperback,740,2005,2004,,2020/04/08,to-read,to-read (#386),to-read,,,,0,0
39033,"Still Life With Crows (Pendergast, #4)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446612766""","=""9780446612760""",0,4.21,Grand Central Publishing,Mass Market Paperback,571,2004,2003,,2020/04/08,to-read,to-read (#385),to-read,,,,0,0
39030,"Reliquary (Pendergast, #2)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0765354950""","=""9780765354952""",0,4.03,Tor Books,Mass Market Paperback,464,2005,1997,,2020/04/08,to-read,to-read (#384),to-read,,,,0,0
67035,"Relic (Pendergast, #1)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0765354942""","=""9780765354945""",0,4.05,Tor Books,Mass Market Paperback,480,2005,1995,,2020/04/08,to-read,to-read (#383),to-read,,,,0,0
25186197,"Vitrina de curiozitati (Pendergast, #3)",Douglas Preston,"Preston, Douglas",,"=""""","=""""",0,4.26,Rao,Hardcover,571,2008,2002,,2020/04/08,to-read,to-read (#382),to-read,,,,0,0
43658571,Victimă fără chip,Stefan Ahnhem,"Ahnhem, Stefan",,"=""""","=""""",0,3.97,Editura Litera,Paperback,640,2019,2014,,2020/04/08,to-read,to-read (#381),to-read,,,,0,0
36430011,"You (You, #1)",Caroline Kepnes,"Kepnes, Caroline",,"=""1501195433""","=""9781501195433""",0,3.96,Atria/Emily Bestler Books,Paperback,464,2018,2014,,2020/04/08,to-read,to-read (#380),to-read,,,,0,0
51195228,Corpuri ascunse (Tu #2),Caroline Kepnes,"Kepnes, Caroline",Anca Zaharia,"=""6067632179""","=""9786067632170""",0,3.74,Herg Benet,Paperback,480,2019,2016,,2020/04/08,to-read,to-read (#379),to-read,,,,0,0
52237484,"Unul dintre noi urmează (Unul dintre noi minte, #2)",Karen M. McManus,"McManus, Karen M.",Cristina Nemerovschi,"=""6067632861""","=""9786067632866""",0,3.92,Herg Benet,Paperback,416,2020,2020,,2020/04/08,to-read,to-read (#378),to-read,,,,0,0
43726390,Doi pot ține un secret,Karen M. McManus,"McManus, Karen M.",Cristina Nemerovschi,"=""6067631911""","=""9786067631913""",0,3.94,Herg Benet,Paperback,336,2019,2019,,2020/04/08,to-read,to-read (#377),to-read,,,,0,0
43474452,"Avocatul din limuzina (The Lincoln Lawyer, #1; Harry Bosch Universe, #16)",Michael Connelly,"Connelly, Michael",,"=""""","=""9786066097475""",0,4.21,Editura RAO,Hardcover,400,2014,2005,,2020/04/08,to-read,to-read (#376),to-read,,,,0,0
29476079,Până la Capăt,Michael Connelly,"Connelly, Michael",Lingua Connexion,"=""""","=""""",0,4.20,Rao,Hardcover,400,2016,2010,,2020/04/08,to-read,to-read (#375),to-read,,,,0,0
48763358,"Heartbreak Bay (Stillhouse Lake, #5)",Rachel Caine,"Caine, Rachel",,"=""154209366X""","=""9781542093668""",0,4.31,Thomas & Mercer,Kindle Edition,336,2021,2021,,2020/04/08,to-read,to-read (#373),to-read,,,,0,0
44066986,"Bitter Falls (Stillhouse Lake, #4)",Rachel Caine,"Caine, Rachel",,"=""1542042348""","=""9781542042345""",0,4.28,Thomas & Mercer,Kindle Edition,336,2020,2020,,2020/04/08,to-read,to-read (#372),to-read,,,,0,0
36565384,"Wolfhunter River (Stillhouse Lake, #3)",Rachel Caine,"Caine, Rachel",,"=""1503957314""","=""9781503957312""",0,4.13,Thomas & Mercer,Kindle Edition,330,2019,2019,,2020/04/08,to-read,to-read (#371),to-read,,,,0,0
43167039,"Refugiul de la Stillhouse Lake (Stillhouse Lake, #1)",Rachel Caine,"Caine, Rachel",Cristina Nemerovschi,"=""6067632187""","=""9786067632187""",0,4.12,Herg Benet,Paperback,336,2018,2017,,2020/04/08,to-read,to-read (#370),to-read,,,,0,0
51789603,"Coșmarul de la Killman Creek (Stillhouse Lake, #2)",Rachel Caine,"Caine, Rachel",Cristina Nemerovschi,"=""6067632349""","=""9786067632347""",0,4.25,Herg Benet,Paperback,368,2019,2017,,2020/04/08,to-read,to-read (#369),to-read,,,,0,0
31683622,Steaua Polară,Martin Cruz Smith,"Smith, Martin Cruz",,"=""""","=""9786068673097""",0,3.98,Edituara Paladin,Hardcover,416,2016,1989,,2020/04/08,to-read,to-read (#368),to-read,,,,0,0
29365752,Prizonierii raiului,James Lee Burke,"Burke, James Lee",Oana Chiţu,"=""""","=""""",0,4.10,Paladin,Hardcover,368,2015,1988,,2020/04/08,to-read,to-read (#367),to-read,,,,0,0
29365898,Sânge din Piatră,Frances Fyfield,"Fyfield, Frances",Iulia Dromereschi,"=""6069351010""","=""9786069351017""",0,3.53,Paladin,Hardcover,360,2015,2008,,2020/04/08,to-read,to-read (#366),to-read,,,,0,0
36761253,Gândește-te la un număr,John Verdon,"Verdon, John",,"=""6068673553""","=""9786068673554""",0,3.88,Editura Paladin,Paperback,520,2017,2010,,2020/04/08,to-read,to-read (#365),to-read,,,,0,0
34733429,Lupul din umbră,Tony Hillerman,"Hillerman, Tony",,"=""""","=""9786068673080""",0,4.02,Paladin,Hardcover,232,2016,1970,,2020/04/08,to-read,to-read (#364),to-read,,,,0,0
35224550,"Vanatorul (Parker, #1)",Richard Stark,"Stark, Richard",,"=""""","=""9786068673066""",0,4.01,Paladin,Hardcover,208,2016,1962,,2020/04/08,to-read,to-read (#363),to-read,,,,0,0
8270887,Poştaşul sună întotdeauna de două ori,James M. Cain,"Cain, James M.",Alexandrina Novaru,"=""9736754235""","=""9789736754234""",0,3.77,Litera,Paperback,144,2008,1934,,2020/04/08,to-read,to-read (#362),to-read,,,,0,0
17191242,Războiul Z,Max Brooks,"Brooks, Max",Bogdan Perdivară,"=""973707677X""","=""9789737076779""",0,4.02,Trei,Paperback,448,2012,2006,,2020/04/08,to-read,to-read (#361),to-read,,,,0,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",0,3.99,Alfred A. Knopf,Hardcover,241,2006,2006,,2020/04/08,to-read,to-read (#360),to-read,,,,0,0
21898887,"Omul de zăpadă (Harry Hole, #7)",Jo Nesbø,"Nesbø, Jo",Bogdan Nicolae Marchidanu,"=""6066095226""","=""9786066095228""",0,4.02,Editura RAO,Hardcover,507,2013,2007,,2020/04/02,to-read,to-read (#359),to-read,,,,0,0
8189209,Omul invizibil. Războiul lumilor,H.G. Wells,"Wells, H.G.","Antoaneta Ralian, Cristina Jinga","=""6065391948""","=""9786065391949""",0,3.84,Adevarul Holding,Hardcover,416,2010,1962,,2020/03/21,to-read,to-read (#358),to-read,,,,0,0
38841898,Conspiratia din Berlin,Tom Gabbay,"Gabbay, Tom",,"=""""","=""""",5,3.78,RAO,Paperback,320,2008,2006,2020/03/07,2020/03/02,,,read,,,,1,0
35801517,Mary Rose,Geoffrey Girard,"Girard, Geoffrey",,"=""1681689642""","=""9781681689647""",0,3.32,Adaptive Books,Audio CD,,2017,2017,,2020/03/21,to-read,to-read (#357),to-read,,,,0,0
17875754,Suflete damnate,Yrsa Sigurdardottir,"Sigurdardottir, Yrsa","Laurenţiu Dulman, Yrsa   Sigurdardóttir","=""9737074289""","=""9789737074287""",4,3.75,Trei,Paperback,432,2011,2006,2020/03/21,2020/03/02,,,read,,,,1,0
6396702,Chemarea străbunilor,Jack London,"London, Jack",Dan Starcu,"=""9731848878""","=""9789731848877""",0,3.90,Adevărul Holding,Hardcover,270,2008,1903,,2020/03/10,to-read,to-read (#356),to-read,,,,0,0
22844166,1922,Stephen King,"King, Stephen",,"=""""","=""""",0,3.91,Scribner,,132,2010,2010,,2020/03/10,to-read,to-read (#355),to-read,,,,0,0
13051440,Orasul borcanelor,Arnaldur Indriðason,"Indriðason, Arnaldur",Monica Vlad,"=""""","=""9789737074461""",5,3.81,Trei,Paperback,256,2011,2000,2020/03/10,2020/03/02,,,read,,,,1,0
25532178,"Vocea pumnalului (Pe tărâmul haosului, #1)",Patrick Ness,"Ness, Patrick",Florina Pîrjol,"=""""","=""""",0,3.97,Trei,Paperback,512,2015,2008,,2020/03/07,to-read,to-read (#354),to-read,,,,0,0
35480317,Monstrul,Walter Dean Myers,"Myers, Walter Dean",,"=""""","=""9786067197402""",0,3.73,Trei,ebook,280,2017,1999,,2020/03/07,to-read,to-read (#353),to-read,,,,0,0
34540641,"Inocentii (Vanessa Michael Munroe, #2)",Taylor Stevens,"Stevens, Taylor",,"=""""","=""""",0,3.89,Trei,Paperback,416,2017,2011,,2020/03/07,to-read,to-read (#352),to-read,,,,0,0
32922095,Cu ochii minții (Doctrina Mortală #1),James Dashner,"Dashner, James",,"=""""","=""""",0,3.84,Trei,Paperback,320,2016,2013,,2020/03/07,to-read,to-read (#351),to-read,,,,0,0
37783320,Ultima scapare,Federico Axat,"Axat, Federico",,"=""""","=""9786064000521""",0,3.84,Trei,Paperback,496,2017,2016,,2020/03/07,to-read,to-read (#350),to-read,,,,0,0
29475966,Adevăr sau Provocare,Lauren Frankel,"Frankel, Lauren",Bogdan Coşa,"=""""","=""""",0,3.51,Trei,Paperback,368,2016,2015,,2020/03/07,to-read,to-read (#348),to-read,,,,0,0
23058820,"Prinţul Spinilor (Imperiul Fărâmițat, #1)",Mark  Lawrence,"Lawrence, Mark",Roxana Gamarţ,"=""9737078314""","=""9789737078315""",0,3.84,Trei,Paperback,392,2014,2011,,2020/03/07,to-read,to-read (#347),to-read,,,,0,0
35718927,Esența răului,Luca D'Andrea,"D'Andrea, Luca",Oana Salisteanu,"=""""","=""9786064000590""",0,3.59,Editura Trei,Paperback,512,2017,2016,,2020/03/07,to-read,to-read (#346),to-read,,,,0,0
27865686,Cheia Maestrului,Kevin Sands,"Sands, Kevin",Ioana Socolescu,"=""""","=""9786067195309""",0,4.16,Editura Trei,Paperback,336,2015,2015,,2020/03/07,to-read,to-read (#345),to-read,,,,0,0
29957327,Pe viață și pe moarte,Patrick Ness,"Ness, Patrick",Mihai Dan Pavelescu,"=""""","=""""",0,4.19,Trei,Paperback,536,2016,2009,,2020/03/07,to-read,to-read (#343),to-read,,,,0,0
32686102,Casnica,Jill Alexander Essbaum,"Essbaum, Jill Alexander",,"=""""","=""""",0,3.24,,,,,2015,,2020/03/07,to-read,to-read (#342),to-read,,,,0,0
32617475,Ţinutul Loney,Andrew Michael Hurley,"Hurley, Andrew Michael",,"=""6067195402""","=""9786067195408""",0,3.27,Editura Trei,Paperback,376,2016,2014,,2020/03/07,to-read,to-read (#341),to-read,,,,0,0
25835442,Băiatul Echo,Matt Haig,"Haig, Matt",Luminiţa Gavrilă,"=""6067192896""","=""9786067192896""",0,3.76,Trei,Paperback,448,2015,2014,,2020/03/07,to-read,to-read (#340),to-read,,,,0,0
34829173,Zăpada mieilor,Jenny Hubbard,"Hubbard, Jenny",Ionela Chirilă,"=""6067197022""","=""9786067197020""",0,3.44,Editura Trei,Paperback,240,2017,2014,,2020/03/07,to-read,to-read (#339),to-read,,,,0,0
35080052,Băiatul care voia să-și construiască lumea,Keith Stuart,"Stuart, Keith",,"=""""","=""9786064000217""",0,4.29,Trei,Paperback,464,2017,2016,,2020/03/07,to-read,to-read (#338),to-read,,,,0,0
20317466,Somnul și moartea (Niels Bentzon #2),A.J. Kazinski,"Kazinski, A.J.",Doru Mareș,"=""973707873X""","=""9789737078735""",0,3.95,Trei,Paperback,608,2013,2012,,2020/03/07,to-read,to-read (#337),to-read,,,,0,0
16179589,Linistea mormantului,Arnaldur Indriðason,"Indriðason, Arnaldur",Monica Vlad,"=""9737074556""","=""9789737074553""",0,3.96,Trei,Paperback,336,2011,2001,,2020/03/07,to-read,to-read (#336),to-read,,,,0,0
19477164,Fericiţi cei însetaţi,Anne Holt,"Holt, Anne","Cristina Jinga, Florin Pitea","=""9737078845""","=""9789737078841""",0,3.60,Editura Trei,Paperback,264,2013,1993,,2020/03/07,to-read,to-read (#335),to-read,,,,0,0
28948022,Secrete întunecate (Dark Secret #1),Marina Anderson,"Anderson, Marina",,"=""""","=""""",0,3.36,Trei,Paperback,200,2015,1995,,2020/03/07,to-read,to-read (#334),to-read,,,,0,0
23429990,Fetiţa care nu zâmbea niciodată,Lola Lafon,"Lafon, Lola",Viorel Vişan,"=""""","=""9786067190601""",0,3.72,Editura Trei,Paperback,296,2014,2014,,2020/03/07,to-read,to-read (#332),to-read,,,,0,0
16159055,Vocile,Arnaldur Indriðason,"Indriðason, Arnaldur",Monica Vlad,"=""9737075358""","=""9789737075352""",0,3.87,Trei,Paperback,376,2011,2002,,2020/03/07,to-read,to-read (#331),to-read,,,,0,0
23517013,Talion: Revenantul,Michael A. Stackpole,"Stackpole, Michael A.",Mircea Pricăjan,"=""9737078217""","=""9789737078216""",0,4.17,Trei,Paperback,624,2014,1997,,2020/03/07,to-read,to-read (#330),to-read,,,,0,0
25015750,"Alb ca zăpada (Albă-ca-zăpada, #2)",Salla Simukka,"Simukka, Salla",Sigrid Crasnean,"=""6067191741""","=""9786067191745""",0,3.47,Trei,Paperback,192,2015,2013,,2020/03/07,to-read,to-read (#329),to-read,,,,0,0
16156365,Harta cerului,Félix J. Palma,"Palma, Félix J.",Ana Maria Tamaş,"=""9737076842""","=""9789737076847""",0,3.94,Trei,Paperback,728,2012,2012,,2020/03/07,to-read,to-read (#328),to-read,,,,0,0
35011679,Sezonul accidentelor,Moïra Fowley-Doyle,"Fowley-Doyle, Moïra",,"=""""","=""9786067199093""",0,3.55,Trei,Paperback,272,2017,2015,,2020/03/07,to-read,to-read (#327),to-read,,,,0,0
13051111,Nu Stiu Cate Zile,Stoian G. Bogdan,"Bogdan, Stoian G.",,"=""9737074254""","=""9789737074256""",0,3.55,Trei,Paperback,188,2010,2010,,2020/03/07,to-read,to-read (#326),to-read,,,,0,0
18665418,Steaua lui Strindberg,Jan Wallentin,"Wallentin, Jan",Laura Karsch,"=""9737077482""","=""9789737077486""",0,2.70,Trei,Paperback,544,2013,2010,,2020/03/07,to-read,to-read (#325),to-read,,,,0,0
16179627,"Sub hipnoza   (Joona Linna, #1)",Lars Kepler,"Kepler, Lars",Elena-Maria Morogan,"=""9737074068""","=""9789737074065""",0,3.74,Trei,Paperback,664,2011,2009,,2020/03/07,to-read,to-read (#324),to-read,,,,0,0
23255568,Viziuni periculoase,Harlan Ellison,"Ellison, Harlan","Laura Bocancios, Silviu Genescu, Ana-Veronica Mircea, Mihai-Dan Pavelescu","=""9737078675""","=""9789737078674""",0,4.17,Trei,Paperback,800,2013,1967,,2020/03/07,to-read,to-read (#323),to-read,,,,0,0
16179343,Camera intunecata,Johan Theorin,"Theorin, Johan",,"=""9737074785""","=""9789737074782""",0,3.84,Trei,Paperback,496,2011,2008,,2020/03/07,to-read,to-read (#322),to-read,,,,0,0
20697849,La miezul nopţii 1,Stephen King,"King, Stephen",,"=""9737070631""","=""9789737070630""",0,4.36,editura Trei,Paperback,616,2006,2006,,2020/03/07,to-read,to-read (#321),to-read,,,,0,0
20697881,La miezul nopţii 2,Stephen King,"King, Stephen",,"=""9737072065""","=""9789737072061""",0,4.05,editura Trei,Paperback,552,2008,2008,,2020/03/07,to-read,to-read (#320),to-read,,,,0,0
