id,book_type,book_language,authors,image,title,book_genre,rating,published_date,description,isbn_13,page_count,book_status,date_added,date_read,goodreads_link,goodreads_book_id,goodreads_image_link
500,1,,Joël Dicker,,Adevărul despre cazul Harry Quebert,,4.18,,,9789737077530,656,,2020-03-02,,,17932824,
501,1,,Agatha Christie,,Misterioasa afacere de la Styles ,,4.0,,,9786066091046,216,,2020-03-02,,,17285007,
502,1,,Rodica Ojog-Braşoveanu,,Al cincilea as,,4.19,,,9789731432533,342,,2020-03-02,,,7827793,
503,1,,Rodica Ojog-Braşoveanu,,Poveste imorală,,4.22,,,9789731432540,480,,2020-03-02,,,8061387,
504,1,,Éric-Emmanuel Schmitt,,Omul care vedea dincolo de chipuri,,3.77,,,9786067793796,304,,2020-03-02,,,40204863,
505,1,,Brandon Sanderson,,Umbra sinelui ,,4.28,,,9786064005946,432,,2020-03-02,,,44022577,
506,1,,Stephen King,,Carrie,,3.98,,,9781416524304,272,,2020-03-02,,,10592,
507,1,,Rodica Ojog-Braşoveanu,,Cianură pentru un surâs ,,4.35,,,,222,,2020-03-02,,,6424944,
508,1,,Rodica Ojog-Braşoveanu,,320 de pisici negre ,,4.35,,,,288,,2020-03-02,,,6068880,
509,1,,Rodica Ojog-Braşoveanu,,O bombă pentru Revelion,,4.18,,,,246,,2020-03-02,,,17297253,
510,1,,Neil Gaiman,,Oceanul de la capătul aleii,,4.02,,,9789731249001,195,,2020-03-02,,,18080596,
511,1,,N.K. Jemisin,,Al cincilea anotimp ,,4.31,,,9786068673660,462,,2020-03-02,,,37595718,
512,1,,N.K. Jemisin,,Poarta Obeliscului ,,4.31,,,9786068673967,408,,2020-03-02,,,43247230,
513,1,,Martin McDonagh,,"Three Billboards Outside Ebbing, Missouri",,4.04,,,9780571345304,96,,2020-03-02,,,36309669,
514,1,,Andrew Gross,,Singurul om,,4.32,,,9786068965055,460,,2020-03-02,,,42951686,
515,1,,Victoria Aveyard,,Regina Roșie ,,4.0,,,9786067584660,472,,2020-03-02,,,28647586,
516,1,,Gillian Flynn,,Fata dispărută,,4.13,,,,616,,2020-03-02,,,17968365,
517,1,,Victoria Aveyard,,Sabia de sticlă ,,3.8,,,9786067589016,544,,2020-03-02,,,34642859,
518,1,,Victoria Aveyard,,Colivia regelui,,3.91,,,,608,,2020-03-02,,,38598116,
519,1,,Veronica Roth,,Divergent ,,4.14,,,9780062024039,487,,2020-03-02,,,13335037,
520,1,,Veronica Roth,,Insurgent ,,3.97,,,9780007442911,525,,2020-03-02,,,11735983,
521,1,,Veronica Roth,,Allegiant ,,3.6,,,9780007524273,531,,2020-03-02,,,18710190,
522,1,,Anthony Doerr,,Toată lumina pe care nu o putem vedea,,4.32,,,9786067790542,464,,2020-03-02,,,30138077,
523,1,,Carlos Ruiz Zafón,,Palatul de la Miazănoapte,,3.63,,,9789734622573,246,,2020-03-02,,,16000613,
524,1,,Kurt Vonnegut Jr.,,Abatorul cinci,,4.1,,,9789731249759,198,,2020-03-02,,,22535625,
525,1,,Stephenie Meyer,,Chimista,,3.76,,,,608,,2020-03-02,,,34326414,
526,1,,Marc Levy,,Prima zi,,3.81,,,9789737073310,488,,2020-03-02,,,12943247,
527,1,,John Fowles,,Colecționarul,,3.98,,,9789734626601,291,,2020-03-02,,,21408909,
528,1,,Marian Coman,,Haiganu. Fluviul Șoaptelor ,,4.22,,,9786069364048,256,,2020-03-02,,,27239917,
529,1,,Lyudmila Ulitskaya,,Scara lui Iakov,,4.25,,,9786067794274,584,,2020-03-02,,,42626923,
530,1,,Carlos Ruiz Zafón,,Umbra vântului ,,4.3,,,,488,,2020-03-02,,,22384536,
531,1,,Carlos Ruiz Zafón,,Jocul îngerului,,4.0,,,9789734613892,472,,2020-03-02,,,13448206,
532,1,,Carlos Ruiz Zafón,,Prizonierul cerului ,,4.12,,,9789734640515,248,,2020-03-02,,,24687715,
533,1,,Carlos Ruiz Zafón,,Labirintul spiritelor ,,4.53,,,9789734671472,896,,2020-03-02,,,40407687,
534,1,,S.J. Watson,,Înainte să adorm,,3.9,,,9789737075147,440,,2020-03-02,,,13052352,
535,1,,Robert Galbraith,,Carieră malefică ,,4.22,,,9786067197334,644,,2020-03-02,,,30526043,
536,1,,Robert Galbraith,,Chemarea cucului ,,3.89,,,9789737078803,616,,2020-03-02,,,18775828,
537,1,,Robert Galbraith,,Viermele de mătase ,,4.05,,,9786067191806,640,,2020-03-02,,,24230610,
538,1,,Robert Galbraith,,Alb letal,,4.24,,,9786064006424,832,,2020-03-02,,,45213705,
539,1,,Philip Roth,,Pastorala americană,,3.94,,,9789734614677,584,,2020-03-02,,,17264707,
540,1,,Stephen King,,The Shining ,,4.27,,,9780450040184,497,,2020-03-02,,,11588,
541,1,,Stephen King,,Doctor Sleep ,,4.13,,,9781476727653,531,,2020-03-02,,,16130549,
542,1,,Stephen King,,Străinul,,4.01,,,,704,,2020-03-02,,,48664979,
543,1,,Stephen King,,Frumoasele adormite,,3.73,,,,840,,2020-03-02,,,43660507,
544,1,,Stephen King,,It,,4.24,,,9780450411434,1168,,2020-03-02,,,830502,
545,1,,Dan       Brown,,Conspiraţia,,3.75,,,9786068255262,512,,2020-03-02,,,12888470,
546,1,,Dan       Brown,,Fortăreaţa digitală,,3.69,,,9789735400637,448,,2020-03-02,,,13364555,
547,1,,Dan       Brown,,Origini,,3.89,,,9786068905495,530,,2020-03-02,,,36685553,
548,1,,Dan       Brown,,Inferno ,,3.88,,,9780385538176,463,,2020-03-02,,,17212231,
549,1,,Dan       Brown,,Simbolul pierdut,,3.75,,,9789735401399,477,,2020-03-02,,,8475007,
550,1,,Éric-Emmanuel Schmitt,,Noaptea de foc,,3.85,,,9786067791037,200,,2020-03-02,,,33913847,
551,1,,Agatha Christie,,Zece Negrii Mititei,,4.28,,,,224,,2020-03-02,,,15706399,
552,1,,Agatha Christie,,Crima din Orient Express ,,4.2,,,9789731035628,250,,2020-03-02,,,11965037,
553,1,,Paula Hawkins,,Fata din tren,,3.96,,,,408,,2020-03-02,,,25559177,
554,1,,John Grisham,,Informatorul,,3.96,,,9786060060222,384,,2020-03-02,,,40535200,
555,1,,Neil Gaiman,,Zei americani,,4.11,,,,640,,2020-03-02,,,7140960,
556,1,,Stephen King,,Talismanul,,4.12,,,9786068073514,736,,2020-03-02,,,11375746,
557,1,,Andrew Gross,,Vălul întunecat ,,3.73,,,9789734706709,496,,2020-03-02,,,45280890,
558,1,,Stephen King,,Casa întunericului,,4.03,,,9789731430812,752,,2020-03-02,,,17665756,
559,1,,Stephen King,,Cimitirul animalelor,,4.06,,,9789735697617,432,,2020-03-02,,,13602955,
560,1,,Dean Koontz,,Fara indurare,,3.77,,,9786066004008,413,,2020-03-02,,,19141770,
561,1,,Håkan Nesser,,Întoarcerea,,3.7,,,9789737075369,240,,2020-03-02,,,15829663,
562,1,,Yrsa Sigurdardottir,,Zile întunecate,,3.69,,,9789737075383,378,,2020-03-02,,,12915750,
563,1,,Anders Roslund,,Răzbunarea lui Finnigan,,3.75,,,9789737075161,357,,2020-03-02,,,13580719,
564,1,,Camilla Läckberg,,Piază rea ,,3.81,,,9789737075260,360,,2020-03-02,,,15922791,
565,1,,Liza Marklund,,Prime-Time ,,3.38,,,9789737075451,374,,2020-03-02,,,16163226,
566,1,,Kjell Ola Dahl,,Al patrulea...,,3.61,,,9789737074607,292,,2020-03-02,,,11166270,
567,1,,Liza Marklund,,Explozii în Stockholm,,3.45,,,9789737074454,384,,2020-03-02,,,17857343,
568,1,,Håkan Nesser,,Cu ochii mintii ,,3.59,,,9789737074614,256,,2020-03-02,,,11092261,
569,1,,Stieg Larsson,,Fata care s-a jucat cu focul ,,4.25,,,9789737072634,757,,2020-03-02,,,6692908,
570,1,,Stieg Larsson,,Castelul din nori s-a sfărâmat ,,4.24,,,9789737073044,853,,2020-03-02,,,8474926,
571,1,,Stieg Larsson,,Bărbați care urăsc femeile,,4.17,,,9789737074089,688,,2020-03-02,,,9433355,
572,1,,Mons Kallentoft,,Sacrificiul din miezul iernii,,3.5,,,9789737074522,416,,2020-03-02,,,17875764,
573,1,,Johan Theorin,,Ecouri de dincolo de moarte,,3.8,,,9789737074560,391,,2020-03-02,,,13107987,
574,1,,Camilla Läckberg,,Prinţesa gheţurilor,,3.76,,,9789737074430,352,,2020-03-02,,,15776311,
575,1,,Alex Berenson,,Agentul Credincios ,,4.02,,,9789735016944,440,,2020-03-02,,,17882161,
576,1,1,Craig Russell,,Roșu pentru totdeauna ,,3.87,,"<p><span style=""color:hsl(0, 0%, 0%);"">Victimele, două personalității renumite - un fost membru al mișcării politice de extremă stângă, care ulterior a devenit un susținător înfocat al ecologismului, și un specialist în genetică, preocupat de teoria transmiterii amintirilor pe cale ereditară -, sunt găsite ucise, la 24 de ore distanță una de cealaltă. Amândoi bărbații fuseseră scalpați. Testele de laborator relevă faptul că cele două fire de păr roșcat descoperite la ambele locuri ale crimei nu aparțin victimelor, ci provin de la una și aceeași persoană, fiind tăiate cu douăzeci de ani în urmă. Jan Fabel și echipa sa de investigatori sunt supuși unei presiuni extraordinare, exercitate de lumea politică și de mass-media, pentru a-l prinde pe ucigașul poreclit de presă „Frizerul din Hamburg“. Fabel se trezește prins în urzeala intrigilor, obsesiilor și actelor de răzbunare ce par să-și aibă obârșia în negura trecutului, cu șaisprezece secole în urmă. El trebuie să descopere care este legătura între o mumie antică, un grup terorist de mult desființat, al cărui lider infam e un ucigaș care trăiește cu convingerea că reîncarnarea sa are drept scop pedepsirea, printr-un act teribil de răzbunare, a celor care l-au trădat în viata anterioară.</span></p>",9786066092814,407,,2020-03-02,,https://www.goodreads.com/book/show/30988591-ro-u-pentru-totdeauna,30988591,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1468250312i/30988591.jpg
577,1,1,Steve Berry,,Răzbunare la Paris ,,3.94,,"<p><span style=""color:hsl(0, 0%, 0%);"">﻿Cu doar câteva zile înaintea Crăciunului, fostul agent secret Cotton Malone se vede nevoit să-și întrerupă traiul în anticariatul său liniștit, pentru a sări în ajutorul bunului său prieten, miliardarul Henrik Thorvaldsen. Bătrânul danez este hotărât să-și răzbune fiul ucis într-un schimb de focuri în capitala Mexicului, dar ambiţia lui nu numai că îi pune viața în pericol, ci ajunge să scoată la iveală o adevărată conspirație internațională. O aventură amețitoare, cu numeroase răsturnări de situație, îl poartă pe Cotton Malone între Copenhaga, Londra și Paris, punându-i la încercare intuiția, priceperea, dar și loialitatea. Aflat într-o permanentă luptă cu timpul, americanul va face tot posibilul să împiedice o serie de atacuri teroriste ce au ca țintă mai multe monumente din capitala franceză, încercând totodată să nu-și dezamăgească cel mai bun prieten.„Găsim aici toate trăsăturile distinctive ale lui Berry: anvergură, gradație, răsturnări de situație, istorie – și suspans de la un capăt la altul. Îmi place la nebunie tipul ăsta.“ Lee Child</span></p>",9786066009027,464,,2020-03-02,,https://www.goodreads.com/book/show/17857560-r-zbunare-la-paris,17857560,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1367159336i/17857560.jpg
578,,1,"Alex Michaelides ,  Dana-Ligia Ilin  (Translator)",,Furia,16,3.45,,,9786303195131,336,3,2024-03-18,,https://www.goodreads.com/book/show/205997048-furia,205997048,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1706270297i/205997048.jpg
582,1,2,Kate Alice Marshall,,No One Can Know,16,3.74,,,9781250859914,325,3,2024-03-18,,https://www.goodreads.com/book/show/127305892-no-one-can-know,127305892,
