movie_type,title,original_title,movie_genre,rating,launch_date,description,movie_link,movie_image_link,movie_status
2,Falci 2,Jaws 2,21,5.8,1978-06-16,"<p><span style=""color:hsl(0,0%,0%);"">Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.</span></p>",https://www.imdb.com/title/tt0077766/,,1
2,Fălci,Jaws,21,8.1,1975-06-20,"<p><span style=""color:hsl(0, 0%, 0%);"">When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.</span></p>",https://www.imdb.com/title/tt0073195/,,1
2,12 ani de sclavie,12 Years a Slave,4,8.1,2013-08-30,"<p><span style=""color:hsl(0, 0%, 0%);"">In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.</span></p>",https://www.imdb.com/title/tt2024544/,,1
2,Exorcistul,The Exorcist,13,8.1,1973-12-26,"<p><span style=""color:hsl(0, 0%, 0%);"">When a young girl is possessed by a mysterious entity, her mother seeks the help of two Catholic priests to save her life.</span></p>",https://www.imdb.com/title/tt0070047/,,1
2,Creatura,The Thing,13,6.2,2011-10-10,"<p><span style=""color:hsl(0, 0%, 0%);"">At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson.</span></p>",https://www.imdb.com/title/tt0905372/,,1
2,Creatura,The Thing,13,8.2,1982-06-25,"<p><span style=""color:hsl(0, 0%, 0%);"">A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.</span></p>",https://www.imdb.com/title/tt0084787/,,1
2,O minte sclipitoare,A Beautiful Mind,8,8.2,2001-12-13,"<p><span style=""color:hsl(0, 0%, 0%);"">A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.</span></p>",https://www.imdb.com/title/tt0268978/,,1
2,Al șaselea simț,The Sixth Sense,16,8.2,1999-08-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Malcolm Crowe, a child psychologist, starts treating a young boy, Cole, who encounters dead people and convinces him to help them. In turn, Cole helps Malcolm reconcile with his estranged wife.</span></p>",https://www.imdb.com/title/tt0167404/,,1
2,Labirintul lui Pan,El laberinto del fauno,8,8.2,2006-05-27,"<p><span style=""color:hsl(0, 0%, 0%);"">In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.</span></p>",https://www.imdb.com/title/tt0457430/,,1
2,Jurassic Park III,Jurassic Park III,18,5.9,2001-07-16,"<p><span style=""color:hsl(0, 0%, 0%);"">A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.</span></p>",https://www.imdb.com/title/tt0163025/,,1
2,Lumea pierdută: Jurassic Park,The Lost World: Jurassic Park,18,6.5,1997-05-19,"<p><span style=""color:hsl(0, 0%, 0%);"">A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.</span></p>",https://www.imdb.com/title/tt0119567/,,1
2,Jurassic Park,Jurassic Park,18,8.2,1993-06-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.</span></p>",https://www.imdb.com/title/tt0107290/,,1
2,Top Gun: Maverick,Top Gun: Maverick,1,8.3,2022-05-18,"<p><span style=""color:hsl(0, 0%, 0%);"">A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.</span></p>",https://www.imdb.com/title/tt1745960/,,1
2,Dunkirk,Dunkirk,1,7.8,2017-07-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.</span></p>",https://www.imdb.com/title/tt5013056/,,1
2,Fără armă în linia întâi,Hacksaw Ridge,4,8.1,2016-09-04,"<p><span style=""color:hsl(0, 0%, 0%);"">World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.</span></p>",https://www.imdb.com/title/tt2119532/,,1
2,1917: Speranță și moarte,1917,1,8.2,2019-12-04,"<p><span style=""color:hsl(0, 0%, 0%);"">April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.</span></p>",https://www.imdb.com/title/tt8579674/,,1
2,Portocala mecanică,A Clockwork Orange,6,8.3,1971-12-19,"<p><span style=""color:hsl(0, 0%, 0%);"">In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.</span></p>",https://www.imdb.com/title/tt0066921/,,1
2,Scarface,Scarface,6,8.3,1983-12-01,"<p><span style=""color:hsl(0, 0%, 0%);"">In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.</span></p>",https://www.imdb.com/title/tt0086250/,,1
2,Odiseea spațială 2001,2001: A Space Odyssey,18,8.3,1968-04-02,"<p><span style=""color:hsl(0,0%,0%);"">After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins: a spacecraft manned by two men and the supercomputer HAL 9000.</span></p>",https://www.imdb.com/title/tt0062622/,,2
2,Strălucirea eternă a minții neprihănite,Eternal Sunshine of the Spotless Mind,8,8.3,2004-03-09,"<p><span style=""color:hsl(0, 0%, 0%);"">When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.</span></p>",https://www.imdb.com/title/tt0338013/,,1
2,Requiem pentru un vis,Requiem for a Dream,8,8.3,2000-05-14,"<p><span style=""color:hsl(0, 0%, 0%);"">The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.</span></p>",https://www.imdb.com/title/tt0180093/,,1
2,Bunul Will Hunting,Good Will Hunting,8,8.3,1997-12-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.</span></p>",https://www.imdb.com/title/tt0119217/,,1
2,Prometeus,Prometheus,18,7.0,2012-04-11,"<p><span style=""color:hsl(0, 0%, 0%);"">Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.</span></p>",https://www.imdb.com/title/tt1446714/,,1
2,Alien: Covenant,Alien: Covenant,18,6.4,2017-05-04,"<p><span style=""color:hsl(0, 0%, 0%);"">The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.</span></p>",https://www.imdb.com/title/tt2316204/,,1
2,Alien: Renasterea,Alien Resurrection,18,6.2,1997-11-06,"<p><span style=""color:hsl(0, 0%, 0%);"">Two centuries after her death, a powerful human/alien hybrid clone of Ellen Ripley aids a crew of space pirates in stopping the aliens from reaching Earth.</span></p>",https://www.imdb.com/title/tt0118583/,,1
2,Alien 3,Alien 3,18,6.4,1992-05-19,"<p><span style=""color:hsl(0, 0%, 0%);"">Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor.</span></p>",https://www.imdb.com/title/tt0103644/,,1
2,Alien,Alien,18,8.5,1979-05-25,"<p><span style=""color:hsl(0, 0%, 0%);"">The crew of a commercial spacecraft encounters a deadly lifeform after investigating a mysterious transmission of unknown origin.</span></p>",https://www.imdb.com/title/tt0078748/,,1
2,Terminatorul 2: Ziua judecății,Terminator 2: Judgment Day,18,8.6,1991-07-01,"<p><span style=""color:hsl(0, 0%, 0%);"">A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.</span></p>",https://www.imdb.com/title/tt0103064/,,1
2,Culoarul morții,The Green Mile,8,8.6,1999-12-06,"<p><span style=""color:hsl(0, 0%, 0%);"">A tale set on death row, where gentle giant John Coffee possesses the mysterious power to heal people's ailments. When the lead guard, Paul Edgecombe, recognizes John's gift, he tries to help stave off the condemned man's execution.</span></p>",https://www.imdb.com/title/tt0120689/,,1
2,Tăcerea mieilor,The Silence of the Lambs,6,8.6,1991-01-30,"<p><span style=""color:hsl(0, 0%, 0%);"">A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.</span></p>",https://www.imdb.com/title/tt0102926/,,1
2,Se7en,Se7en,6,8.6,1995-09-15,"<p><span style=""color:hsl(0, 0%, 0%);"">Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.</span></p>",https://www.imdb.com/title/tt0114369/,,1
2,Băieți buni,Goodfellas,6,8.7,1990-09-09,"<p><span style=""color:hsl(0, 0%, 0%);"">The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.</span></p>",https://www.imdb.com/title/tt0099685/,,1
2,Lista lui Schindler,Schindler's List,4,9.0,1993-11-30,"<p><span style=""color:hsl(0, 0%, 0%);"">In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.</span></p>",https://www.imdb.com/title/tt0108052/,,1
2,Nașul: Partea a II-a,The Godfather Part II,6,9.0,1974-12-12,"<p><span style=""color:hsl(0, 0%, 0%);"">The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.</span></p>",https://www.imdb.com/title/tt0071562/,,1
2,Nașul,The Godfather,6,9.2,1972-03-14,"<p><span style=""color:hsl(0, 0%, 0%);"">The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.</span></p>",https://www.imdb.com/title/tt0068646/,,1
2,Închisoarea îngerilor,The Shawshank Redemption,8,9.3,1994-09-10,"<p><span style=""color:hsl(0, 0%, 0%);"">Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion.</span></p>",https://www.imdb.com/title/tt0111161/,,1
2,#ÎnViață,#Saraitda,13,6.3,2020-06-24,"<p><span style=""color:hsl(0, 0%, 0%);"">The rapid spread of an unknown infection has left an entire city in ungovernable chaos, but one survivor remains alive in isolation. It is his story.</span></p>",https://www.imdb.com/title/tt10620868/,,1
2,Peninsula,Busanhaeng 2: Bando,13,5.5,2020-07-15,"<p><span style=""color:hsl(0, 0%, 0%);"">A zombie virus has in the last four years spread to all South Korea. Four Koreans in Hong Kong sail through the blockade to Incheon for USD20,000,000 on a truck.</span></p>",https://www.imdb.com/title/tt8850222/,,1
2,Tren spre Busan,Busanhaeng,13,7.6,2016-05-13,"<p><span style=""color:hsl(0, 0%, 0%);"">While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.</span></p>",https://www.imdb.com/title/tt5700672/,,1
2,Insula Shutter,Shutter Island,16,8.2,2010-02-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about the place.</span></p>",https://www.imdb.com/title/tt1130884/,,1
2,Forrest Gump,Forrest Gump,8,8.8,1994-06-23,"<p><span style=""color:hsl(0, 0%, 0%);"">The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.</span></p>",https://www.imdb.com/title/tt0109830/,,1
2,Interstellar: Călătorind prin univers,Interstellar,18,8.7,2014-10-26,"<p><span style=""color:hsl(0, 0%, 0%);"">When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.</span></p>",https://www.imdb.com/title/tt0816692/,,1
2,Cavalerul negru,The Dark Knight,1,9.0,2008-07-14,"<p><span style=""color:hsl(0, 0%, 0%);"">When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.</span></p>",https://www.imdb.com/title/tt0468569/,,1
2,Lupul de pe Wall Street,The Wolf of Wall Street,4,8.2,2013-12-09,"<p><span style=""color:hsl(0, 0%, 0%);"">Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.</span></p>",https://www.imdb.com/title/tt0993846/,,1
2,Începutul,Inception,21,8.8,2010-07-08,"<p><span style=""color:hsl(0, 0%, 0%);"">A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.</span></p>",https://www.imdb.com/title/tt1375666/,,1
2,Joker,Joker,6,8.4,2019-08-31,"<p><span style=""color:hsl(0, 0%, 0%);"">During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.</span></p>",https://www.imdb.com/title/tt7286456/,,1
3,World of Warcraft: Reckoning,World of Warcraft: Reckoning,3,7.1,2019-09-25,,https://www.imdb.com/title/tt11802944/,,1
1,Mindhunter,Mindhunter,6,8.6,2017-10-13,"<p><span style=""color:hsl(0, 0%, 0%);"">In the late 1970s, two FBI agents broaden the realm of criminal science by investigating the psychology behind murder and end up getting too close to real-life monsters.</span></p>",https://www.imdb.com/title/tt5290382/,,1
1,Dexter,Dexter,6,8.7,2006-10-01,"<p><span style=""color:hsl(0, 0%, 0%);"">He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them.</span></p>",https://www.imdb.com/title/tt0773262/,,1
1,Cernobîl,Chernobyl,8,9.3,2019-05-06,"<p><span style=""color:hsl(0,0%,0%);"">This gripping mini-series tells the powerful story of the worst man-made accident in history, following the tragedy from the moment of the early-morning explosion through the chaos and loss of life in the ensuing days, weeks and months.</span></p>",https://www.imdb.com/title/tt7366338/,,1
1,Stranger Things,Stranger Things,8,8.7,2016-07-11,"<p><span style=""color:hsl(0, 0%, 0%);"">When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl.</span></p>",https://www.imdb.com/title/tt4574334/,,1
1,Teoria Big Bang,The Big Bang Theory,5,8.2,2007-09-24,"<p><span style=""color:hsl(0, 0%, 0%);"">A woman who moves into an apartment across the hall from two brilliant but socially awkward physicists shows them how little they know about life outside of the laboratory.</span></p>",https://www.imdb.com/title/tt0898266/,,1
1,Imperiul din Atlantic City,Boardwalk Empire,6,8.6,2010-09-19,"<p><span style=""color:hsl(0,0%,0%);"">An Atlantic City politician plays both sides of the law by conspiring with gangsters during the Prohibition era.</span></p>",https://www.imdb.com/title/tt0979432/,,1
2,Trăind printre demoni 3,The Conjuring: The Devil Made Me Do It,13,6.3,2021-05-26,"<p><span style=""color:hsl(0, 0%, 0%);"">Arne Cheyenne Johnson stabs and murders his landlord, claiming to be under demonic possession while Ed and Lorraine Warren investigate the case and try to prove his innocence.</span></p>",https://www.imdb.com/title/tt7069210/,,1
2,Trăind printre demoni,The Conjuring,13,7.5,2013-06-08,"<p><span style=""color:hsl(0, 0%, 0%);"">Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.</span></p>",https://www.imdb.com/title/tt1457767/,,1
2,Trăind printre demoni 2,The Conjuring 2,13,7.3,2016-05-13,"<p><span style=""color:hsl(0, 0%, 0%);"">Ed and Lorraine Warren travel to North London to help a single mother raising four children alone in a house plagued by a supernatural spirit.</span></p>",https://www.imdb.com/title/tt3065204/,,1
2,The Nun II,The Nun II,13,5.6,2023-09-06,"<p><span style=""color:hsl(0, 0%, 0%);"">1956 - France. A priest is murdered. An evil is spreading. The sequel to the worldwide smash hit follows Sister Irene as she once again comes face-to-face with Valak, the demon nun.</span></p>",https://www.imdb.com/title/tt10160976/,,1
2,Calugarita: Misterul de la manastire,The Nun,13,5.3,2018-09-04,"<p><span style=""color:hsl(0, 0%, 0%);"">A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.</span></p>",https://www.imdb.com/title/tt5814060/,,1
2,Annabelle 2,Annabelle: Creation,13,6.5,2017-06-19,"<p><span style=""color:hsl(0, 0%, 0%);"">Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker's possessed creation, Annabelle.</span></p>",https://www.imdb.com/title/tt5140878/,,1
2,Annabelle,Annabelle,13,5.4,2014-09-29,"<p><span style=""color:hsl(0, 0%, 0%);"">A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.</span></p>",https://www.imdb.com/title/tt3322940/,,1
2,Insidious: The Red Door,Insidious: The Red Door,13,5.5,2023-06-27,"<p><span style=""color:hsl(0, 0%, 0%);"">The Lamberts must go deeper into The Further than ever before to put their demons to rest once and for all.</span></p>",https://www.imdb.com/title/tt13405778/,,1
2,Insidios: Ultima cheie,Insidious: The Last Key,13,5.7,2018-01-03,"<p><span style=""color:hsl(0, 0%, 0%);"">Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began.</span></p>",https://www.imdb.com/title/tt5726086/,,1
2,Insidios: Capitolul 3,Insidious: Chapter 3,13,6.1,2015-05-28,"<p><span style=""color:hsl(0, 0%, 0%);"">A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.</span></p>",https://www.imdb.com/title/tt3195644/,,1
2,Insidios: Capitolul 2,Insidious: Chapter 2,13,6.5,2013-09-13,"<p><span style=""color:hsl(0, 0%, 0%);"">The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily.</span></p>",https://www.imdb.com/title/tt2226417/,,1
2,Dupa 28 de saptamani,28 Weeks Later,13,6.9,2007-04-26,"<p><span style=""color:hsl(0, 0%, 0%);"">Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.</span></p>",https://www.imdb.com/title/tt0463854/,,1
2,Dupa 28 de zile,28 Days Later...,13,7.5,2002-11-01,"<p><span style=""color:hsl(0, 0%, 0%);"">Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.</span></p>",https://www.imdb.com/title/tt0289043/,,1
2,Ziua Z: Apocalipsa,World War Z,13,7.0,2013-06-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.</span></p>",https://www.imdb.com/title/tt0816711/,,1
2,Marțianul,The Martian,18,8.0,2015-09-11,"<p><span style=""color:hsl(0, 0%, 0%);"">An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.</span></p>",https://www.imdb.com/title/tt3659388/,,1
1,Camarazi de razboi,Band of Brothers,8,9.4,2001-09-09,"<p><span style=""color:hsl(0, 0%, 0%);"">The story of Easy Company of the U.S. Army 101st Airborne Division and their mission in World War II Europe, from Operation Overlord to V-J Day.</span></p>",https://www.imdb.com/title/tt0185906/,,1
2,Rebel Moon - Partea 1: Copilul focului,Rebel Moon - Part One: A Child of Fire,18,5.6,2023-12-15,"<p><span style=""color:hsl(0, 0%, 0%);"">When a peaceful settlement on the edge of a distant moon finds itself threatened by the armies of a tyrannical ruling force, a mysterious stranger living among its villagers becomes their best hope for survival.</span></p>",https://www.imdb.com/title/tt14998742/,,1
2,[Rec] 4: Apocalipsis,[Rec] 4: Apocalipsis,13,5.3,2014-09-09,"<p><span style=""color:hsl(0, 0%, 0%);"">An ill-fated television reporter is rescued and sent on a voyage across the ocean, but she is followed by the deadly virus that has plagued her and numerous others.</span></p>",https://www.imdb.com/title/tt1649443/,,1
2,[Rec]³: Génesis,[Rec]³: Génesis,13,5.0,2012-03-09,"<p><span style=""color:hsl(0, 0%, 0%);"">A couple's wedding day turns horrific as some of the guests start showing signs of a strange illness.</span></p>",https://www.imdb.com/title/tt1649444/,,1
2,Înregistrare 2,[Rec] 2,13,6.5,2009-09-02,"<p><span style=""color:hsl(0, 0%, 0%);"">In order to ascertain the current situation inside, a supposed medical officer and a GEO team step into the quarantined and ill-fated apartment building.</span></p>",https://www.imdb.com/title/tt1245112/,,1
2,Înregistrare,[Rec],13,7.4,2007-08-29,"<p><span style=""color:hsl(0, 0%, 0%);"">&nbsp;television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.</span></p>",https://www.imdb.com/title/tt1038988/,,1
2,Avatar: The Way of Water,Avatar: The Way of Water,18,7.6,2022-12-06,"<p><span style=""color:hsl(0,0%,0%);"">Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.</span></p>",https://www.imdb.com/title/tt1630029/,,1
2,Avatar,Avatar,18,7.9,2009-12-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.</span></p>",https://www.imdb.com/title/tt0499549/,,1
2,Stăpânul inelelor: Cele două turnuri,The Lord of the Rings: The Two Towers,2,8.8,2002-12-05,"<p><span style=""color:hsl(0, 0%, 0%);"">While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.</span></p>",https://www.imdb.com/title/tt0167261/,,1
2,Stăpânul inelelor: Întoarcerea regelui,The Lord of the Rings: The Return of the King,2,9.0,2003-12-01,"<p><span style=""color:hsl(0, 0%, 0%);"">Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.</span></p>",https://www.imdb.com/title/tt0167260/,,1
2,Stapânul Inelelor: Fratia Inelului,The Lord of the Rings: The Fellowship of the Ring,2,8.9,2001-12-10,"<p><span style=""color:hsl(0, 0%, 0%);"">A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.</span></p>",https://www.imdb.com/title/tt0120737/,,1
2,The Cloverfield Paradox,The Cloverfield Paradox,18,5.5,2018-02-04,"<p><span style=""color:hsl(0, 0%, 0%);"">Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.</span></p>",https://www.imdb.com/title/tt2548396/,,1
1,Roma,Rome,1,8.7,2005-08-28,"<p><span style=""color:hsl(0, 0%, 0%);"">A down-to-earth account of the lives of both illustrious and ordinary Romans set in the last days of the Roman Republic.</span></p>",https://www.imdb.com/title/tt0384766/,,1
1,Most Dangerous Game,Most Dangerous Game,1,6.6,2020-04-06,"<p><span style=""color:hsl(0, 0%, 0%);"">Desperate to take care of his pregnant wife before a terminal illness can take his life, Dodge Tynes accepts an offer to participate in a deadly game where he soon discovers that he's not the hunter - but the prey.</span></p>",https://www.imdb.com/title/tt10580064/,,1
2,Noaptea judecății: Anarhia,The Purge: Anarchy,13,6.4,2014-07-17,"<p><span style=""color:hsl(0, 0%, 0%);"">Three groups of people intertwine and are left stranded in the streets on Purge Night, trying to survive the chaos and violence that occurs.</span></p>",https://www.imdb.com/title/tt2975578/,,1
2,Noaptea judecății: Alegerile,The Purge: Election Year,13,6.0,2016-06-29,"<p><span style=""color:hsl(0, 0%, 0%);"">Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.</span></p>",https://www.imdb.com/title/tt4094724/,,1
2,Noaptea judecății: Începutul,The First Purge,13,5.2,2018-07-04,"<p><span style=""color:hsl(0, 0%, 0%);"">America's third political party, the New Founding Fathers of America, comes to power and conducts an experiment: no laws for 12 hours on Staten Island. No one has to stay on the island, but $5,000 is given to anyone who does.</span></p>",https://www.imdb.com/title/tt6133466/,,1
2,The Purge - Noaptea judecății,The Purge,13,5.7,2013-05-02,"<p><span style=""color:hsl(0, 0%, 0%);"">A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.</span></p>",https://www.imdb.com/title/tt2184339/,,1
1,The Purge,The Purge,1,6.6,2018-09-04,"<p><span style=""color:hsl(0, 0%, 0%);"">Set in an altered United States, several unrelated people discover how far they will go to survive a night where all crime is legal for 12 hours.</span></p>",https://www.imdb.com/title/tt6110648/,,1
2,Zombieland: Rundă dublă,Zombieland: Double Tap,1,6.7,2019-10-09,"<p><span style=""color:hsl(0, 0%, 0%);"">Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.</span></p>",https://www.imdb.com/title/tt1560220/,,1
2,Bun venit în Zombieland,Zombieland,1,7.6,2009-09-25,"<p><span style=""color:hsl(0, 0%, 0%);"">A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.</span></p>",https://www.imdb.com/title/tt1156398/,,1
2,Tremors: Shrieker Island,Tremors: Shrieker Island,1,5.4,2020-10-07,"<p><span style=""color:hsl(0, 0%, 0%);"">When a group of hunters genetically modify Graboid eggs, they face an all-out war against the larger, terrifyingly intelligent Graboids, and the swiftly multiplying Shriekers.</span></p>",https://www.imdb.com/title/tt8322060/,,1
2,Mili,Mili,8,6.7,2022-11-04,"<p><span style=""color:hsl(0, 0%, 0%);"">Janhvi Kapoor as a woman stuck in a freezer fighting to stay alive. 'Mili' is the official Hindi remake of the Malayalam thriller 'Helen'.</span></p>",https://www.imdb.com/title/tt15257644/,,1
2,M3GAN,M3GAN,18,6.4,2022-12-07,"<p><span style=""color:hsl(0, 0%, 0%);"">A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.</span></p>",https://www.imdb.com/title/tt8760708/,,1
2,It Comes at Night,It Comes at Night,13,6.2,2017-04-29,"<p><span style=""color:hsl(0, 0%, 0%);"">Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.</span></p>",https://www.imdb.com/title/tt4695012/,,1
2,Destinatie finala 5,Final Destination 5,13,5.9,2011-08-04,"<p><span style=""color:hsl(0, 0%, 0%);"">Death returns to claim the lucky survivors of a deadly bridge collapse in this fifth frightening installment in the series.</span></p>",https://www.imdb.com/title/tt1622979/,,1
2,Destinatie finala 4,The Final Destination,13,5.1,2009-08-26,"<p><span style=""color:hsl(0, 0%, 0%);"">A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.</span></p>",https://www.imdb.com/title/tt1144884/,,1
2,Destinatie finala 3,Final Destination 3,13,5.8,2006-02-02,"<p><span style=""color:hsl(0, 0%, 0%);"">Wendy Christensen and a group of teens who escaped a fatal roller-coaster crash face a bloody date with Death.</span></p>",https://www.imdb.com/title/tt0414982/,,1
2,Destinatie finala 2,Final Destination 2,13,6.2,2003-01-30,"<p><span style=""color:hsl(0, 0%, 0%);"">Death is stalking Kimberly Corman and multiple survivors of a deadly highway accident.</span></p>",https://www.imdb.com/title/tt0309593/,,1
2,Destinatie finala,Final Destination,13,6.7,2000-03-16,"<p><span style=""color:hsl(0, 0%, 0%);"">After getting a premonition about a plane crash on his school trip, Alex, a student saves a few of his classmates. However, their situation gets complicated when death starts chasing them.</span></p>",https://www.imdb.com/title/tt0195714/,,1
